7110;10345;2016-12-01;31260;12;2605;Unpaid
7139;10445;2016-12-02;23412;12;1951;Unpaid
6791;8926;2016-12-03;566640;60;9444;Unpaid
5360;2035;2016-12-04;176328;36;4898;Unpaid
5287;1638;2016-12-05;64224;24;2676;Unpaid
6553;7636;2016-12-06;42384;12;3532;Unpaid
7072;10148;2016-12-07;22104;12;1842;Unpaid
6044;5133;2016-12-08;57060;12;4755;Unpaid
5332;1869;2016-12-09;37944;36;1054;Unpaid
6866;9201;2016-12-10;122472;24;5103;Unpaid
6633;7997;2016-12-11;160656;24;6694;Unpaid
6926;9455;2016-12-12;374760;60;6246;Unpaid
6442;7082;2016-12-13;194160;48;4045;Unpaid
5889;4456;2016-12-14;321240;60;5354;Unpaid
5765;3875;2016-12-15;153936;24;6414;Unpaid
5124;785;2016-12-16;156096;36;4336;Unpaid
5491;2545;2016-12-17;428784;48;8933;Unpaid
6730;8523;2016-12-18;93036;12;7753;Unpaid
7151;10493;2016-12-19;133800;24;5575;Unpaid
5140;873;2016-12-20;178500;60;2975;Unpaid
7171;10650;2016-12-21;196224;48;4088;Unpaid
6568;7713;2016-12-22;220440;60;3674;Unpaid
6861;9179;2016-12-23;215040;60;3584;Unpaid
6855;9153;2016-12-24;52236;36;1451;Unpaid
7129;10404;2016-12-25;194280;60;3238;Unpaid
5384;2142;2016-12-26;23328;12;1944;Unpaid
6859;9167;2016-12-27;272220;60;4537;Unpaid
5772;3906;2016-12-28;334620;60;5577;Unpaid
5665;3390;2016-12-29;40632;12;3386;Unpaid
6495;7274;2016-12-30;49044;12;4087;Unpaid
5061;440;2016-12-31;84288;48;1756;Unpaid
6948;9560;2017-01-01;157068;36;4363;Unpaid
5773;3907;2017-01-02;133848;24;5577;Unpaid
6052;5164;2017-01-03;22356;36;621;Unpaid
6682;8225;2017-01-04;36204;12;3017;Unpaid
6083;5305;2017-01-05;240528;48;5011;Unpaid
6962;9646;2017-01-06;279072;48;5814;Unpaid
5158;1004;2017-01-07;188532;36;5237;Unpaid
6464;7156;2017-01-08;49488;24;2062;Unpaid
5172;1083;2017-01-09;50976;36;1416;Unpaid
5582;2982;2017-01-10;41256;12;3438;Unpaid
6136;5572;2017-01-11;140880;60;2348;Unpaid
6235;6062;2017-01-12;321360;60;5356;Unpaid
6508;7437;2017-01-13;110736;48;2307;Unpaid
4968;38;2017-01-14;110736;48;2307;Unpaid
6632;7990;2017-01-15;144960;48;3020;Unpaid
7195;10774;2017-01-16;339168;48;7066;Unpaid
5525;2720;2017-01-17;93888;36;2608;Unpaid
6320;6495;2017-01-18;104964;12;8747;Unpaid
6766;8784;2017-01-19;74352;24;3098;Unpaid
6872;9227;2017-01-20;191580;60;3193;Unpaid
5906;4533;2017-01-21;81144;36;2254;Unpaid
7172;10652;2017-01-22;45720;12;3810;Unpaid
6571;7733;2017-01-23;140064;24;5836;Unpaid
5616;3143;2017-01-24;130896;24;5454;Unpaid
6312;6453;2017-01-25;10944;36;304;Unpaid
6470;7181;2017-01-26;49872;12;4156;Unpaid
5147;938;2017-01-27;22260;60;371;Unpaid
5501;2622;2017-01-28;136344;24;5681;Unpaid
6436;7049;2017-01-29;495180;60;8253;Unpaid
5699;3562;2017-01-30;174960;24;7290;Unpaid
5313;1776;2017-01-31;43200;24;1800;Unpaid
6234;6061;2017-02-01;5148;12;429;Unpaid
6569;7721;2017-02-02;45456;12;3788;Unpaid
7202;10812;2017-02-03;140688;48;2931;Unpaid
5683;3460;2017-02-04;140688;48;2931;Unpaid
5034;303;2017-02-05;112752;36;3132;Unpaid
5435;2279;2017-02-06;314688;48;6556;Unpaid
5815;4116;2017-02-07;151200;36;4200;Unpaid
5589;3005;2017-02-08;390000;48;8125;Unpaid
6746;8639;2017-02-09;185640;60;3094;Unpaid
6790;8919;2017-02-10;76104;24;3171;Unpaid
6857;9159;2017-02-11;69600;48;1450;Unpaid
6450;7099;2017-02-12;234336;48;4882;Unpaid
7221;10915;2017-02-13;152460;60;2541;Unpaid
5527;2728;2017-02-14;156420;60;2607;Unpaid
5620;3161;2017-02-15;30012;12;2501;Unpaid
6215;5944;2017-02-16;78720;48;1640;Unpaid
7167;10644;2017-02-17;269964;36;7499;Unpaid
5823;4144;2017-02-18;212976;36;5916;Unpaid
6207;5912;2017-02-19;184620;60;3077;Unpaid
6932;9491;2017-02-20;225504;48;4698;Unpaid
5669;3403;2017-02-21;71820;36;1995;Unpaid
5154;993;2017-02-22;108720;60;1812;Unpaid
7168;10645;2017-02-23;208332;36;5787;Unpaid
5585;2988;2017-02-24;88608;12;7384;Unpaid
7200;10799;2017-02-25;31140;60;519;Unpaid
6539;7559;2017-02-26;12792;12;1066;Unpaid
5774;3916;2017-02-27;96984;36;2694;Unpaid
6357;6706;2017-02-28;64860;60;1081;Unpaid
5042;330;2017-03-01;331584;48;6908;Unpaid
5015;226;2017-03-02;109344;12;9112;Unpaid
5354;2000;2017-03-03;290820;60;4847;Unpaid
6054;5180;2017-03-04;58764;12;4897;Unpaid
7295;11328;2017-03-05;280440;60;4674;Unpaid
5365;2055;2017-03-06;271260;60;4521;Unpaid
6755;8713;2017-03-07;170700;60;2845;Unpaid
5991;4858;2017-03-08;335184;48;6983;Unpaid
7035;10005;2017-03-09;210744;36;5854;Unpaid
5893;4467;2017-03-10;86184;36;2394;Unpaid
7164;10613;2017-03-11;249792;48;5204;Unpaid
5304;1718;2017-03-12;172272;24;7178;Unpaid
5561;2910;2017-03-13;437460;60;7291;Unpaid
5520;2699;2017-03-14;231168;48;4816;Unpaid
5241;1389;2017-03-15;125472;24;5228;Unpaid
7096;10257;2017-03-16;37812;12;3151;Unpaid
6078;5283;2017-03-17;170832;48;3559;Unpaid
5046;349;2017-03-18;42816;12;3568;Unpaid
5334;1876;2017-03-19;209040;24;8710;Unpaid
6969;9673;2017-03-20;88200;36;2450;Unpaid
6821;9037;2017-03-21;321936;48;6707;Unpaid
5760;3862;2017-03-22;74916;36;2081;Unpaid
5614;3137;2017-03-23;253560;60;4226;Unpaid
7091;10243;2017-03-24;113436;36;3151;Unpaid
5698;3556;2017-03-25;174840;60;2914;Unpaid
5169;1068;2017-03-26;253200;60;4220;Unpaid
7294;11327;2017-03-27;39168;24;1632;Unpaid
5318;1808;2017-03-28;385584;48;8033;Unpaid
5368;2073;2017-03-29;44640;24;1860;Unpaid
6923;9433;2017-03-30;44640;24;1860;Unpaid
5463;2413;2017-03-31;17952;12;1496;Unpaid
5265;1498;2017-04-01;165780;60;2763;Unpaid
6321;6505;2017-04-02;38496;12;3208;Unpaid
5226;1318;2017-04-03;185544;36;5154;Unpaid
6868;9208;2017-04-04;82128;24;3422;Unpaid
4967;37;2017-04-05;318480;60;5308;Unpaid
5293;1656;2017-04-06;189792;48;3954;Unpaid
5865;4354;2017-04-07;327660;60;5461;Unpaid
5841;4268;2017-04-08;41988;12;3499;Unpaid
5526;2725;2017-04-09;69624;36;1934;Unpaid
6852;9140;2017-04-10;16032;48;334;Unpaid
6469;7180;2017-04-11;99744;24;4156;Unpaid
6168;5698;2017-04-12;99216;36;2756;Unpaid
7292;11317;2017-04-13;317460;60;5291;Unpaid
5036;309;2017-04-14;91248;48;1901;Unpaid
5644;3293;2017-04-15;276084;36;7669;Unpaid
6856;9156;2017-04-16;163332;36;4537;Unpaid
5428;2262;2017-04-17;230220;36;6395;Unpaid
5027;276;2017-04-18;160920;36;4470;Unpaid
4989;105;2017-04-19;352704;48;7348;Unpaid
5221;1284;2017-04-20;52512;12;4376;Unpaid
6402;6922;2017-04-21;139488;24;5812;Unpaid
5346;1928;2017-04-22;55632;24;2318;Unpaid
6748;8645;2017-04-23;240900;60;4015;Unpaid
5314;1787;2017-04-24;96396;12;8033;Processing
5316;1801;2017-04-25;165960;36;4610;Paid
6863;9188;2017-04-26;127080;60;2118;Paid
5325;1843;2017-04-27;105804;36;2939;Paid
7240;11013;2017-04-28;274740;60;4579;Paid
6687;8261;2017-04-29;87840;24;3660;Paid
7284;11265;2017-04-30;52788;12;4399;Paid
6111;5428;2017-05-01;174744;24;7281;Processing
7235;10973;2017-05-02;154416;48;3217;Paid
5997;4894;2017-05-03;117024;24;4876;Paid
7121;10364;2017-05-04;21924;36;609;Paid
6077;5270;2017-05-05;79608;24;3317;Paid
6228;6034;2017-05-06;464520;60;7742;Processing
6356;6701;2017-05-07;95400;36;2650;Paid
5523;2705;2017-05-08;93888;36;2608;Paid
6456;7123;2017-05-09;47016;12;3918;Paid
7104;10320;2017-05-10;259740;60;4329;Paid
6820;9034;2017-05-11;38148;12;3179;Paid
6876;9236;2017-05-12;86616;12;7218;Paid
7097;10266;2017-05-13;75624;24;3151;Processing
4959;2;2017-05-14;80952;24;3373;Paid
6499;7401;2017-05-15;80952;24;3373;Paid
5479;2486;2017-05-16;24516;12;2043;Paid
5170;1071;2017-05-17;253200;60;4220;Unpaid
6721;8475;2017-05-18;21072;24;878;Paid
7259;11111;2017-05-19;108144;36;3004;Paid
5285;1603;2017-05-20;78936;12;6578;Paid
5189;1166;2017-05-21;149040;48;3105;Paid
6650;8073;2017-05-22;49320;12;4110;Processing
7226;10940;2017-05-23;197748;36;5493;Paid
6087;5313;2017-05-24;300660;60;5011;Unpaid
7262;11135;2017-05-25;182628;36;5073;Paid
5519;2694;2017-05-26;91632;12;7636;Paid
6577;7753;2017-05-27;51696;24;2154;Paid
6509;7445;2017-05-28;55368;24;2307;Paid
6520;7485;2017-05-29;91200;24;3800;Paid
6699;8330;2017-05-30;7656;24;319;Paid
6336;6555;2017-05-31;212400;36;5900;Paid
7055;10079;2017-06-01;167100;60;2785;Unpaid
6103;5385;2017-06-02;149340;60;2489;Unpaid
6202;5891;2017-06-03;65184;12;5432;Paid
7066;10131;2017-06-04;215388;36;5983;Processing
6696;8321;2017-06-05;89040;60;1484;Unpaid
6072;5256;2017-06-06;193968;36;5388;Paid
5130;813;2017-06-07;24312;12;2026;Paid
5568;2933;2017-06-08;272520;60;4542;Unpaid
6678;8173;2017-06-09;80340;12;6695;Paid
6998;9833;2017-06-10;97632;12;8136;Paid
6580;7769;2017-06-11;196080;48;4085;Paid
6316;6473;2017-06-12;76908;12;6409;Processing
6512;7454;2017-06-13;63312;48;1319;Paid
6407;6930;2017-06-14;25944;24;1081;Paid
5002;173;2017-06-15;104808;12;8734;Paid
6647;8051;2017-06-16;208320;48;4340;Paid
7137;10439;2017-06-17;151560;24;6315;Paid
6903;9337;2017-06-18;52128;24;2172;Paid
5918;4576;2017-06-19;300204;36;8339;Paid
6642;8027;2017-06-20;77640;12;6470;Paid
6210;5927;2017-06-21;87216;48;1817;Processing
6279;6273;2017-06-22;87360;24;3640;Paid
7249;11065;2017-06-23;69360;48;1445;Paid
6736;8558;2017-06-24;288360;60;4806;Unpaid
6112;5442;2017-06-25;174744;24;7281;Processing
5319;1811;2017-06-26;239460;60;3991;Unpaid
6596;7844;2017-06-27;91584;24;3816;Paid
5837;4260;2017-06-28;244560;60;4076;Unpaid
5657;3354;2017-06-29;4980;12;415;Paid
5533;2762;2017-06-30;111384;24;4641;Paid
6232;6051;2017-07-01;276660;36;7685;Processing
6888;9265;2017-07-02;39576;12;3298;Paid
6066;5228;2017-07-03;173808;24;7242;Paid
5549;2824;2017-07-04;50460;60;841;Unpaid
5060;426;2017-07-05;252060;60;4201;Unpaid
6004;4937;2017-07-06;143904;24;5996;Paid
5126;790;2017-07-07;208128;48;4336;Processing
7220;10911;2017-07-08;131292;36;3647;Paid
6668;8129;2017-07-09;74736;36;2076;Paid
5395;2176;2017-07-10;299088;36;8308;Processing
6836;9093;2017-07-11;189300;60;3155;Unpaid
6064;5215;2017-07-12;14628;12;1219;Paid
6919;9403;2017-07-13;120888;36;3358;Paid
6841;9104;2017-07-14;172080;48;3585;Paid
6038;5120;2017-07-15;323472;48;6739;Paid
6729;8519;2017-07-16;74688;12;6224;Paid
7198;10788;2017-07-17;45768;12;3814;Paid
6686;8260;2017-07-18;224604;36;6239;Paid
5836;4259;2017-07-19;79632;24;3318;Paid
7061;10105;2017-07-20;121896;24;5079;Paid
5595;3050;2017-07-21;82896;12;6908;Paid
5723;3674;2017-07-22;23628;12;1969;Paid
6120;5481;2017-07-23;209184;48;4358;Paid
6895;9307;2017-07-24;41904;12;3492;Paid
5882;4427;2017-07-25;87816;12;7318;Paid
5754;3834;2017-07-26;23052;12;1921;Paid
6594;7824;2017-07-27;189696;24;7904;Processing
6738;8566;2017-07-28;230220;36;6395;Processing
6624;7965;2017-07-29;71460;12;5955;Paid
6216;5952;2017-07-30;141240;24;5885;Paid
6229;6040;2017-07-31;11736;24;489;Paid
5887;4448;2017-08-01;192744;36;5354;Paid
6808;8982;2017-08-02;227880;36;6330;Paid
6297;6363;2017-08-03;17508;12;1459;Paid
5161;1012;2017-08-04;98184;24;4091;Paid
5390;2167;2017-08-05;170256;24;7094;Paid
6150;5622;2017-08-06;83016;12;6918;Paid
6223;5991;2017-08-07;61056;48;1272;Paid
5032;290;2017-08-08;123696;48;2577;Paid
6253;6148;2017-08-09;59760;24;2490;Paid
6460;7133;2017-08-10;48672;36;1352;Paid
6645;8041;2017-08-11;140400;36;3900;Paid
5176;1106;2017-08-12;192552;24;8023;Processing
5269;1527;2017-08-13;164052;36;4557;Processing
5351;1978;2017-08-14;205200;36;5700;Paid
5861;4337;2017-08-15;51408;24;2142;Paid
5450;2345;2017-08-16;199680;60;3328;Unpaid
7142;10451;2017-08-17;482940;60;8049;Unpaid
6306;6425;2017-08-18;36684;12;3057;Paid
6272;6226;2017-08-19;398640;60;6644;Unpaid
5044;344;2017-08-20;100980;60;1683;Unpaid
5576;2962;2017-08-21;31248;12;2604;Paid
7192;10738;2017-08-22;115992;36;3222;Paid
5739;3747;2017-08-23;76380;12;6365;Paid
6526;7523;2017-08-24;288468;36;8013;Paid
5624;3166;2017-08-25;177744;48;3703;Unpaid
6244;6118;2017-08-26;270648;36;7518;Processing
5131;816;2017-08-27;48624;24;2026;Paid
6960;9640;2017-08-28;76416;24;3184;Paid
6358;6715;2017-08-29;137880;60;2298;Unpaid
5418;2245;2017-08-30;347952;48;7249;Unpaid
6598;7857;2017-08-31;68112;12;5676;Paid
5464;2419;2017-09-01;95808;12;7984;Paid
6591;7819;2017-09-02;20832;48;434;Unpaid
5724;3678;2017-09-03;316140;60;5269;Unpaid
6315;6472;2017-09-04;43164;12;3597;Paid
5876;4413;2017-09-05;221280;48;4610;Unpaid
6986;9750;2017-09-06;151728;48;3161;Unpaid
6294;6353;2017-09-07;79920;60;1332;Unpaid
5132;817;2017-09-08;538500;60;8975;Unpaid
5877;4414;2017-09-09;97224;24;4051;Paid
6227;6030;2017-09-10;28248;24;1177;Paid
7241;11021;2017-09-11;168984;24;7041;Processing
6737;8564;2017-09-12;76680;24;3195;Paid
7004;9869;2017-09-13;331560;60;5526;Unpaid
6169;5700;2017-09-14;103680;60;1728;Unpaid
5208;1247;2017-09-15;99696;48;2077;Unpaid
6694;8316;2017-09-16;134784;24;5616;Paid
5599;3064;2017-09-17;15420;12;1285;Paid
6546;7607;2017-09-18;31728;24;1322;Paid
5414;2228;2017-09-19;185952;48;3874;Unpaid
5453;2361;2017-09-20;156672;36;4352;Paid
5740;3752;2017-09-21;18564;12;1547;Paid
5804;4079;2017-09-22;158976;48;3312;Unpaid
6745;8625;2017-09-23;47304;24;1971;Paid
6950;9591;2017-09-24;104712;24;4363;Paid
6996;9828;2017-09-25;126600;24;5275;Paid
5352;1993;2017-09-26;68400;12;5700;Processing
6151;5628;2017-09-27;225420;60;3757;Unpaid
5310;1762;2017-09-28;248148;36;6893;Paid
5045;347;2017-09-29;187224;24;7801;Processing
6929;9472;2017-09-30;36396;12;3033;Paid
5151;960;2017-10-01;189060;60;3151;Unpaid
5212;1256;2017-10-02;71064;36;1974;Paid
5138;854;2017-10-03;87216;48;1817;Unpaid
5713;3629;2017-10-04;158760;60;2646;Unpaid
6704;8377;2017-10-05;417060;60;6951;Unpaid
6474;7190;2017-10-06;63360;60;1056;Unpaid
6676;8159;2017-10-07;29784;24;1241;Paid
6965;9656;2017-10-08;139536;24;5814;Paid
6725;8489;2017-10-09;265320;36;7370;Paid
7166;10630;2017-10-10;198240;24;8260;Paid
7138;10440;2017-10-11;60000;60;1000;Unpaid
5970;4774;2017-10-12;465072;48;9689;Unpaid
6157;5650;2017-10-13;98592;24;4108;Paid
6153;5632;2017-10-14;285600;60;4760;Unpaid
5693;3489;2017-10-15;44088;24;1837;Paid
5922;4580;2017-10-16;20220;12;1685;Paid
5959;4727;2017-10-17;107640;24;4485;Paid
5980;4825;2017-10-18;21396;12;1783;Paid
6764;8776;2017-10-19;33984;48;708;Unpaid
5237;1375;2017-10-20;45336;24;1889;Paid
6726;8492;2017-10-21;85860;60;1431;Unpaid
6933;9493;2017-10-22;188688;48;3931;Unpaid
5145;915;2017-10-23;309552;48;6449;Unpaid
7008;9897;2017-10-24;36168;12;3014;Paid
7227;10942;2017-10-25;314520;60;5242;Unpaid
6600;7861;2017-10-26;21852;36;607;Paid
6712;8405;2017-10-27;266220;60;4437;Unpaid
7057;10093;2017-10-28;231696;36;6436;Paid
7176;10663;2017-10-29;260028;36;7223;Paid
7304;11349;2017-10-30;419880;60;6998;Unpaid
6362;6738;2017-10-31;37908;12;3159;Paid
5880;4423;2017-11-01;73836;36;2051;Paid
6535;7546;2017-11-02;41952;12;3496;Paid
5449;2343;2017-11-03;99336;24;4139;Paid
6342;6609;2017-11-04;60156;36;1671;Processing
5409;2218;2017-11-05;182040;60;3034;Unpaid
6955;9627;2017-11-06;244368;48;5091;Unpaid
6985;9731;2017-11-07;113796;36;3161;Paid
5125;789;2017-11-08;73056;48;1522;Unpaid
5805;4081;2017-11-09;137904;24;5746;Processing
6185;5774;2017-11-10;31176;24;1299;Paid
7243;11042;2017-11-11;217152;36;6032;Paid
6403;6924;2017-11-12;194880;48;4060;Unpaid
6578;7765;2017-11-13;27984;12;2332;Paid
5413;2227;2017-11-14;92976;24;3874;Paid
6949;9583;2017-11-15;104712;24;4363;Paid
6545;7606;2017-11-16;191880;60;3198;Unpaid
6178;5742;2017-11-17;232560;48;4845;Unpaid
5160;1011;2017-11-18;204000;60;3400;Unpaid
6785;8899;2017-11-19;125340;60;2089;Unpaid
6540;7562;2017-11-20;309600;48;6450;Unpaid
6589;7815;2017-11-21;189696;24;7904;Paid
5900;4503;2017-11-22;135360;48;2820;Unpaid
5999;4907;2017-11-23;98832;48;2059;Unpaid
6043;5126;2017-11-24;20352;48;424;Unpaid
5482;2496;2017-11-25;165120;60;2752;Unpaid
7263;11138;2017-11-26;89880;24;3745;Paid
6013;4995;2017-11-27;128988;36;3583;Unpaid
5750;3804;2017-11-28;63252;12;5271;Paid
6027;5066;2017-11-29;61656;24;2569;Processing
6303;6400;2017-11-30;72408;24;3017;Processing
7213;10884;2017-12-01;113544;36;3154;Unpaid
6659;8092;2017-12-02;56100;60;935;Unpaid
6175;5735;2017-12-03;290700;60;4845;Unpaid
5610;3112;2017-12-04;123216;48;2567;Unpaid
5563;2912;2017-12-05;380160;60;6336;Unpaid
5989;4852;2017-12-06;213300;36;5925;Unpaid
6698;8327;2017-12-07;247728;48;5161;Unpaid
5312;1772;2017-12-08;202788;36;5633;Unpaid
7189;10728;2017-12-09;154656;48;3222;Unpaid
6816;9017;2017-12-10;100224;48;2088;Unpaid
6137;5574;2017-12-11;44628;12;3719;Paid
5128;808;2017-12-12;215616;48;4492;Unpaid
5470;2456;2017-12-13;200976;48;4187;Unpaid
5593;3037;2017-12-14;277884;36;7719;Unpaid
5350;1967;2017-12-15;249312;48;5194;Unpaid
6063;5213;2017-12-16;320976;48;6687;Unpaid
6501;7418;2017-12-17;30276;12;2523;Processing
5452;2352;2017-12-18;49440;60;824;Unpaid
4961;19;2017-12-19;30276;12;2523;Processing
4973;67;2017-12-20;165960;24;6915;Paid
6190;5794;2017-12-21;123600;60;2060;Unpaid
6715;8411;2017-12-22;220620;60;3677;Unpaid
5892;4462;2017-12-23;66480;24;2770;Processing
6550;7614;2017-12-24;320592;48;6679;Unpaid
5706;3608;2017-12-25;161496;36;4486;Unpaid
5148;940;2017-12-26;284280;60;4738;Unpaid
6734;8547;2017-12-27;173016;36;4806;Unpaid
6109;5422;2017-12-28;368880;60;6148;Unpaid
6961;9645;2017-12-29;176148;36;4893;Unpaid
6810;9006;2017-12-30;186384;48;3883;Unpaid
5494;2572;2017-12-31;360000;48;7500;Unpaid
5311;1766;2018-01-01;30060;60;501;Unpaid
5445;2322;2018-01-02;46320;24;1930;Paid
5301;1698;2018-01-03;141948;36;3943;Unpaid
7034;10001;2018-01-04;19044;36;529;Unpaid
6751;8680;2018-01-05;85716;36;2381;Unpaid
6667;8127;2018-01-06;155880;24;6495;Paid
6130;5541;2018-01-07;32640;48;680;Unpaid
5429;2268;2018-01-08;20196;36;561;Unpaid
5725;3679;2018-01-09;444864;48;9268;Unpaid
6019;5033;2018-01-10;11400;12;950;Paid
6421;6985;2018-01-11;96768;36;2688;Unpaid
6992;9790;2018-01-12;133968;48;2791;Unpaid
5136;846;2018-01-13;187104;24;7796;Paid
5337;1886;2018-01-14;162468;36;4513;Unpaid
5495;2580;2018-01-15;89340;60;1489;Unpaid
7013;9928;2018-01-16;89340;60;1489;Unpaid
6012;4994;2018-01-17;258444;36;7179;Unpaid
6471;7184;2018-01-18;155640;24;6485;Paid
6296;6358;2018-01-19;270384;48;5633;Unpaid
7305;11359;2018-01-20;54024;12;4502;Paid
6144;5593;2018-01-21;44376;12;3698;Paid
6283;6289;2018-01-22;85632;48;1784;Unpaid
7246;11054;2018-01-23;148920;60;2482;Unpaid
5088;544;2018-01-24;91152;24;3798;Paid
5988;4851;2018-01-25;141648;24;5902;Paid
5282;1583;2018-01-26;388512;48;8094;Unpaid
5938;4650;2018-01-27;402000;60;6700;Unpaid
5606;3084;2018-01-28;253512;36;7042;Unpaid
5385;2143;2018-01-29;71460;36;1985;Unpaid
6865;9199;2018-01-30;29448;12;2454;Processing
5586;2994;2018-01-31;48744;36;1354;Unpaid
6302;6397;2018-02-01;181020;60;3017;Unpaid
7194;10762;2018-02-02;68832;36;1912;Unpaid
6461;7136;2018-02-03;74124;36;2059;Unpaid
6732;8533;2018-02-04;174048;48;3626;Unpaid
6613;7926;2018-02-05;84120;24;3505;Paid
7036;10019;2018-02-06;194940;36;5415;Unpaid
5897;4476;2018-02-07;15192;24;633;Paid
6995;9814;2018-02-08;96168;12;8014;Paid
5415;2236;2018-02-09;139464;36;3874;Unpaid
7136;10436;2018-02-10;54396;36;1511;Unpaid
7271;11186;2018-02-11;392460;60;6541;Unpaid
5375;2106;2018-02-12;101520;12;8460;Paid
5635;3230;2018-02-13;77184;36;2144;Unpaid
6817;9024;2018-02-14;70656;48;1472;Unpaid
5923;4585;2018-02-15;64656;48;1347;Unpaid
5329;1862;2018-02-16;396120;60;6602;Unpaid
6644;8039;2018-02-17;93600;24;3900;Paid
6354;6688;2018-02-18;22968;36;638;Unpaid
5082;501;2018-02-19;262980;60;4383;Unpaid
6585;7795;2018-02-20;372120;60;6202;Unpaid
6921;9422;2018-02-21;86184;12;7182;Paid
5366;2062;2018-02-22;86184;12;7182;Paid
5886;4447;2018-02-23;192744;36;5354;Unpaid
5741;3754;2018-02-24;68544;24;2856;Paid
4996;132;2018-02-25;88440;12;7370;Paid
6015;5001;2018-02-26;110112;24;4588;Paid
6309;6434;2018-02-27;110136;24;4589;Paid
6073;5263;2018-02-28;276300;60;4605;Unpaid
6006;4948;2018-03-01;359760;60;5996;Unpaid
5611;3115;2018-03-02;321180;60;5353;Unpaid
6944;9548;2018-03-03;46176;48;962;Unpaid
7101;10297;2018-03-04;421008;48;8771;Unpaid
6599;7859;2018-03-05;72120;12;6010;Paid
6940;9510;2018-03-06;228276;36;6341;Unpaid
5209;1250;2018-03-07;182640;48;3805;Unpaid
5388;2153;2018-03-08;61560;12;5130;Paid
6011;4981;2018-03-09;179328;48;3736;Unpaid
5591;3021;2018-03-10;155616;48;3242;Unpaid
7154;10520;2018-03-11;417600;60;6960;Unpaid
7130;10411;2018-03-12;123408;24;5142;Paid
6818;9030;2018-03-13;155616;48;3242;Unpaid
5625;3189;2018-03-14;222180;60;3703;Unpaid
6805;8972;2018-03-15;45024;48;938;Unpaid
7233;10963;2018-03-16;115812;36;3217;Unpaid
7308;11362;2018-03-17;129408;24;5392;Paid
5895;4473;2018-03-18;93960;60;1566;Unpaid
7122;10365;2018-03-19;260640;36;7240;Unpaid
6173;5724;2018-03-20;232560;48;4845;Unpaid
6142;5591;2018-03-21;221880;60;3698;Unpaid
5358;2018;2018-03-22;38520;12;3210;Paid
6095;5358;2018-03-23;68340;60;1139;Unpaid
6878;9242;2018-03-24;23184;12;1932;Paid
6554;7637;2018-03-25;390096;48;8127;Unpaid
6793;8931;2018-03-26;186300;60;3105;Unpaid
7286;11271;2018-03-27;67320;36;1870;Unpaid
6076;5269;2018-03-28;117420;60;1957;Unpaid
5134;825;2018-03-29;53076;12;4423;Paid
5419;2246;2018-03-30;415800;60;6930;Unpaid
6255;6158;2018-03-31;247920;48;5165;Unpaid
5656;3353;2018-04-01;146064;24;6086;Unpaid
6934;9494;2018-04-02;116832;12;9736;Paid
6028;5072;2018-04-03;317520;60;5292;Unpaid
6490;7262;2018-04-04;73260;60;1221;Unpaid
6415;6950;2018-04-05;475680;48;9910;Unpaid
7087;10215;2018-04-06;44304;24;1846;Unpaid
5420;2247;2018-04-07;72504;24;3021;Unpaid
5977;4803;2018-04-08;59136;48;1232;Unpaid
6824;9052;2018-04-09;71976;24;2999;Unpaid
5207;1244;2018-04-10;35904;48;748;Unpaid
7115;10351;2018-04-11;88704;48;1848;Unpaid
7250;11069;2018-04-12;119136;48;2482;Unpaid
6010;4969;2018-04-13;150180;60;2503;Unpaid
6088;5317;2018-04-14;90180;36;2505;Unpaid
5682;3455;2018-04-15;67464;12;5622;Paid
7201;10807;2018-04-16;67464;12;5622;Paid
6938;9504;2018-04-17;341280;60;5688;Unpaid
6875;9235;2018-04-18;83280;48;1735;Unpaid
5953;4715;2018-04-19;97176;24;4049;Unpaid
5942;4681;2018-04-20;162624;48;3388;Unpaid
5382;2134;2018-04-21;22932;36;637;Unpaid
6377;6792;2018-04-22;17184;12;1432;Paid
5931;4618;2018-04-23;66696;24;2779;Unpaid
5992;4863;2018-04-24;76080;12;6340;Paid
5790;4033;2018-04-25;84288;48;1756;Unpaid
6753;8688;2018-04-26;67980;12;5665;Paid
6562;7674;2018-04-27;94488;24;3937;Unpaid
7046;10049;2018-04-28;91632;12;7636;Paid
5868;4361;2018-04-29;90156;12;7513;Paid
5784;3967;2018-04-30;84600;36;2350;Unpaid
5878;4415;2018-05-01;74040;12;6170;Paid
5110;675;2018-05-02;102240;60;1704;Unpaid
5210;1252;2018-05-03;148140;36;4115;Unpaid
7230;10954;2018-05-04;18720;60;312;Unpaid
5005;176;2018-05-05;27456;12;2288;Paid
6871;9225;2018-05-06;164256;48;3422;Unpaid
5363;2051;2018-05-07;293880;60;4898;Unpaid
7253;11079;2018-05-08;98304;12;8192;Paid
6055;5181;2018-05-09;399120;60;6652;Unpaid
5072;472;2018-05-10;196800;24;8200;Unpaid
6913;9377;2018-05-11;99936;24;4164;Unpaid
6386;6856;2018-05-12;124344;36;3454;Unpaid
5634;3229;2018-05-13;39024;12;3252;Paid
5758;3859;2018-05-14;307200;60;5120;Unpaid
6819;9031;2018-05-15;50112;24;2088;Unpaid
7088;10233;2018-05-16;239160;60;3986;Unpaid
5039;314;2018-05-17;66840;24;2785;Unpaid
5532;2754;2018-05-18;335280;48;6985;Unpaid
6037;5118;2018-05-19;53232;48;1109;Unpaid
6322;6510;2018-05-20;76992;24;3208;Unpaid
